protein_id,evo_model,unique_id,seen_count,not_seen_count,file_path,S3
NP_658986.1,ESM1V,NP_658986.1_ESM1V_snv_17447,268,2760,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_658986.1_ESM1V_snv_17447.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_658986.1_ESM1V_snv_17447.csv
NP_001164104.1,ESM1V,NP_001164104.1_ESM1V_snv_17460,377,4757,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001164104.1_ESM1V_snv_17460.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001164104.1_ESM1V_snv_17460.csv
NP_065950.2,ESM1V,NP_065950.2_ESM1V_snv_17462,612,7571,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_065950.2_ESM1V_snv_17462.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_065950.2_ESM1V_snv_17462.csv
NP_006234.1,ESM1V,NP_006234.1_ESM1V_snv_17464,200,3657,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006234.1_ESM1V_snv_17464.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006234.1_ESM1V_snv_17464.csv
NP_056471.1,ESM1V,NP_056471.1_ESM1V_snv_17470,1699,13836,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_056471.1_ESM1V_snv_17470.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_056471.1_ESM1V_snv_17470.csv
NP_002001.1,ESM1V,NP_002001.1_ESM1V_snv_17474,80,1595,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002001.1_ESM1V_snv_17474.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002001.1_ESM1V_snv_17474.csv
NP_005620.1,ESM1V,NP_005620.1_ESM1V_snv_17476,196,4754,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005620.1_ESM1V_snv_17476.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005620.1_ESM1V_snv_17476.csv
NP_001229286.1,ESM1V,NP_001229286.1_ESM1V_snv_17485,126,1447,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001229286.1_ESM1V_snv_17485.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001229286.1_ESM1V_snv_17485.csv
NP_057021.2,ESM1V,NP_057021.2_ESM1V_snv_17491,409,4262,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_057021.2_ESM1V_snv_17491.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_057021.2_ESM1V_snv_17491.csv
NP_001921.1,ESM1V,NP_001921.1_ESM1V_snv_17493,293,2604,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001921.1_ESM1V_snv_17493.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001921.1_ESM1V_snv_17493.csv
NP_116281.2,ESM1V,NP_116281.2_ESM1V_snv_17499,295,4350,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_116281.2_ESM1V_snv_17499.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_116281.2_ESM1V_snv_17499.csv
NP_001787.2,ESM1V,NP_001787.2_ESM1V_snv_17505,442,5933,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001787.2_ESM1V_snv_17505.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001787.2_ESM1V_snv_17505.csv
NP_689414.2,ESM1V,NP_689414.2_ESM1V_snv_17511,835,6032,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_689414.2_ESM1V_snv_17511.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_689414.2_ESM1V_snv_17511.csv
NP_001271427.1,ESM1V,NP_001271427.1_ESM1V_snv_17515,362,4237,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001271427.1_ESM1V_snv_17515.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001271427.1_ESM1V_snv_17515.csv
NP_597715.2,ESM1V,NP_597715.2_ESM1V_snv_17521,394,4614,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_597715.2_ESM1V_snv_17521.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_597715.2_ESM1V_snv_17521.csv
NP_065852.1,ESM1V,NP_065852.1_ESM1V_snv_17523,210,3136,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_065852.1_ESM1V_snv_17523.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_065852.1_ESM1V_snv_17523.csv
NP_004248.2,ESM1V,NP_004248.2_ESM1V_snv_17527,528,6292,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004248.2_ESM1V_snv_17527.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004248.2_ESM1V_snv_17527.csv
NP_001307970.1,ESM1V,NP_001307970.1_ESM1V_snv_17529,347,3425,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001307970.1_ESM1V_snv_17529.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001307970.1_ESM1V_snv_17529.csv
NP_653300.2,ESM1V,NP_653300.2_ESM1V_snv_17538,718,7458,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_653300.2_ESM1V_snv_17538.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_653300.2_ESM1V_snv_17538.csv
NP_060798.2,ESM1V,NP_060798.2_ESM1V_snv_17543,845,11393,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060798.2_ESM1V_snv_17543.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060798.2_ESM1V_snv_17543.csv
NP_002239.2,ESM1V,NP_002239.2_ESM1V_snv_17549,345,4039,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002239.2_ESM1V_snv_17549.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002239.2_ESM1V_snv_17549.csv
NP_006138.1,ESM1V,NP_006138.1_ESM1V_snv_17560,197,3415,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006138.1_ESM1V_snv_17560.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006138.1_ESM1V_snv_17560.csv
NP_004830.2,ESM1V,NP_004830.2_ESM1V_snv_17568,244,2483,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004830.2_ESM1V_snv_17568.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004830.2_ESM1V_snv_17568.csv
NP_002963.2,ESM1V,NP_002963.2_ESM1V_snv_17572,1570,13815,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002963.2_ESM1V_snv_17572.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002963.2_ESM1V_snv_17572.csv
NP_000143.2,ESM1V,NP_000143.2_ESM1V_snv_17578,805,6777,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000143.2_ESM1V_snv_17578.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000143.2_ESM1V_snv_17578.csv
NP_009225.1,ESM1V,NP_009225.1_ESM1V_snv_17583,1068,13925,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_009225.1_ESM1V_snv_17583.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_009225.1_ESM1V_snv_17583.csv
NP_001369566.1,ESM1V,NP_001369566.1_ESM1V_snv_17584,31,7515,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001369566.1_ESM1V_snv_17584.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001369566.1_ESM1V_snv_17584.csv
NP_001037.1,ESM1V,NP_001037.1_ESM1V_snv_17592,709,8938,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001037.1_ESM1V_snv_17592.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001037.1_ESM1V_snv_17592.csv
NP_689645.2,ESM1V,NP_689645.2_ESM1V_snv_17598,426,6625,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_689645.2_ESM1V_snv_17598.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_689645.2_ESM1V_snv_17598.csv
NP_077288.2,ESM1V,NP_077288.2_ESM1V_snv_17599,720,9206,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_077288.2_ESM1V_snv_17599.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_077288.2_ESM1V_snv_17599.csv
NP_006454.1,ESM1V,NP_006454.1_ESM1V_snv_17607,265,3082,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006454.1_ESM1V_snv_17607.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006454.1_ESM1V_snv_17607.csv
NP_060658.3,ESM1V,NP_060658.3_ESM1V_snv_17611,517,4545,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060658.3_ESM1V_snv_17611.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060658.3_ESM1V_snv_17611.csv
NP_004466.2,ESM1V,NP_004466.2_ESM1V_snv_17621,262,3056,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004466.2_ESM1V_snv_17621.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004466.2_ESM1V_snv_17621.csv
NP_776297.2,ESM1V,NP_776297.2_ESM1V_snv_17627,330,6549,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_776297.2_ESM1V_snv_17627.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_776297.2_ESM1V_snv_17627.csv
NP_078849.1,ESM1V,NP_078849.1_ESM1V_snv_17631,292,3163,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_078849.1_ESM1V_snv_17631.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_078849.1_ESM1V_snv_17631.csv
NP_387510.1,ESM1V,NP_387510.1_ESM1V_snv_17638,361,2995,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_387510.1_ESM1V_snv_17638.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_387510.1_ESM1V_snv_17638.csv
NP_001035364.2,ESM1V,NP_001035364.2_ESM1V_snv_17640,465,6071,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001035364.2_ESM1V_snv_17640.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001035364.2_ESM1V_snv_17640.csv
NP_031385.2,ESM1V,NP_031385.2_ESM1V_snv_17642,473,5134,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_031385.2_ESM1V_snv_17642.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_031385.2_ESM1V_snv_17642.csv
NP_570853.1,ESM1V,NP_570853.1_ESM1V_snv_17648,221,6475,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_570853.1_ESM1V_snv_17648.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_570853.1_ESM1V_snv_17648.csv
NP_001273078.1,ESM1V,NP_001273078.1_ESM1V_snv_17652,141,1836,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001273078.1_ESM1V_snv_17652.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001273078.1_ESM1V_snv_17652.csv
NP_000200.1,ESM1V,NP_000200.1_ESM1V_snv_17654,269,1906,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000200.1_ESM1V_snv_17654.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000200.1_ESM1V_snv_17654.csv
NP_115878.2,ESM1V,NP_115878.2_ESM1V_snv_17662,333,3980,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_115878.2_ESM1V_snv_17662.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_115878.2_ESM1V_snv_17662.csv
NP_073730.3,ESM1V,NP_073730.3_ESM1V_snv_17666,164,1464,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_073730.3_ESM1V_snv_17666.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_073730.3_ESM1V_snv_17666.csv
NP_689842.3,ESM1V,NP_689842.3_ESM1V_snv_17677,819,5571,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_689842.3_ESM1V_snv_17677.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_689842.3_ESM1V_snv_17677.csv
NP_001123476.1,ESM1V,NP_001123476.1_ESM1V_snv_17679,426,6674,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001123476.1_ESM1V_snv_17679.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001123476.1_ESM1V_snv_17679.csv
NP_003712.1,ESM1V,NP_003712.1_ESM1V_snv_17688,167,1913,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003712.1_ESM1V_snv_17688.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003712.1_ESM1V_snv_17688.csv
NP_057474.2,ESM1V,NP_057474.2_ESM1V_snv_17690,257,2688,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_057474.2_ESM1V_snv_17690.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_057474.2_ESM1V_snv_17690.csv
NP_057090.2,ESM1V,NP_057090.2_ESM1V_snv_17722,230,2539,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_057090.2_ESM1V_snv_17722.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_057090.2_ESM1V_snv_17722.csv
NP_001005245.1,ESM1V,NP_001005245.1_ESM1V_snv_17726,234,2239,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001005245.1_ESM1V_snv_17726.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001005245.1_ESM1V_snv_17726.csv
NP_542188.1,ESM1V,NP_542188.1_ESM1V_snv_17730,129,1551,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_542188.1_ESM1V_snv_17730.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_542188.1_ESM1V_snv_17730.csv
NP_005545.1,ESM1V,NP_005545.1_ESM1V_snv_17732,433,4221,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005545.1_ESM1V_snv_17732.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005545.1_ESM1V_snv_17732.csv
NP_056093.3,ESM1V,NP_056093.3_ESM1V_snv_17736,799,9338,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_056093.3_ESM1V_snv_17736.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_056093.3_ESM1V_snv_17736.csv
NP_055130.1,ESM1V,NP_055130.1_ESM1V_snv_17740,246,2970,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_055130.1_ESM1V_snv_17740.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_055130.1_ESM1V_snv_17740.csv
NP_660350.2,ESM1V,NP_660350.2_ESM1V_snv_17742,370,4431,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_660350.2_ESM1V_snv_17742.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_660350.2_ESM1V_snv_17742.csv
NP_940927.2,ESM1V,NP_940927.2_ESM1V_snv_17750,1184,9815,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_940927.2_ESM1V_snv_17750.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_940927.2_ESM1V_snv_17750.csv
NP_003887.3,ESM1V,NP_003887.3_ESM1V_snv_17752,229,3063,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003887.3_ESM1V_snv_17752.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003887.3_ESM1V_snv_17752.csv
NP_065875.3,ESM1V,NP_065875.3_ESM1V_snv_17759,1154,15047,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_065875.3_ESM1V_snv_17759.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_065875.3_ESM1V_snv_17759.csv
NP_001034761.1,ESM1V,NP_001034761.1_ESM1V_snv_17763,207,2286,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001034761.1_ESM1V_snv_17763.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001034761.1_ESM1V_snv_17763.csv
NP_061921.2,ESM1V,NP_061921.2_ESM1V_snv_17765,393,4823,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_061921.2_ESM1V_snv_17765.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_061921.2_ESM1V_snv_17765.csv
NP_004144.2,ESM1V,NP_004144.2_ESM1V_snv_17769,584,6455,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004144.2_ESM1V_snv_17769.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004144.2_ESM1V_snv_17769.csv
NP_000138.2,ESM1V,NP_000138.2_ESM1V_snv_17775,320,3325,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000138.2_ESM1V_snv_17775.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000138.2_ESM1V_snv_17775.csv
NP_060023.1,ESM1V,NP_060023.1_ESM1V_snv_17777,781,11939,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060023.1_ESM1V_snv_17777.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060023.1_ESM1V_snv_17777.csv
NP_004879.1,ESM1V,NP_004879.1_ESM1V_snv_17779,72,856,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004879.1_ESM1V_snv_17779.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004879.1_ESM1V_snv_17779.csv
NP_004919.1,ESM1V,NP_004919.1_ESM1V_snv_17786,250,1925,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004919.1_ESM1V_snv_17786.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004919.1_ESM1V_snv_17786.csv
NP_689854.2,ESM1V,NP_689854.2_ESM1V_snv_17792,921,13747,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_689854.2_ESM1V_snv_17792.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_689854.2_ESM1V_snv_17792.csv
NP_005255.1,ESM1V,NP_005255.1_ESM1V_snv_17796,292,3451,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005255.1_ESM1V_snv_17796.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005255.1_ESM1V_snv_17796.csv
NP_002433.1,ESM1V,NP_002433.1_ESM1V_snv_17798,149,2681,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002433.1_ESM1V_snv_17798.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002433.1_ESM1V_snv_17798.csv
NP_783861.3,ESM1V,NP_783861.3_ESM1V_snv_17802,391,3736,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_783861.3_ESM1V_snv_17802.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_783861.3_ESM1V_snv_17802.csv
NP_115958.2,ESM1V,NP_115958.2_ESM1V_snv_17807,335,4053,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_115958.2_ESM1V_snv_17807.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_115958.2_ESM1V_snv_17807.csv
NP_055889.2,ESM1V,NP_055889.2_ESM1V_snv_17809,872,13467,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_055889.2_ESM1V_snv_17809.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_055889.2_ESM1V_snv_17809.csv
NP_060910.3,ESM1V,NP_060910.3_ESM1V_snv_17828,265,3198,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060910.3_ESM1V_snv_17828.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060910.3_ESM1V_snv_17828.csv
NP_001093587.1,ESM1V,NP_001093587.1_ESM1V_snv_17831,882,10352,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001093587.1_ESM1V_snv_17831.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001093587.1_ESM1V_snv_17831.csv
NP_001034636.1,ESM1V,NP_001034636.1_ESM1V_snv_17844,232,3928,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001034636.1_ESM1V_snv_17844.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001034636.1_ESM1V_snv_17844.csv
NP_001026907.2,ESM1V,NP_001026907.2_ESM1V_snv_17852,407,3133,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001026907.2_ESM1V_snv_17852.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001026907.2_ESM1V_snv_17852.csv
NP_060017.1,ESM1V,NP_060017.1_ESM1V_snv_17861,345,3559,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060017.1_ESM1V_snv_17861.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060017.1_ESM1V_snv_17861.csv
NP_003892.2,ESM1V,NP_003892.2_ESM1V_snv_17865,315,4165,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003892.2_ESM1V_snv_17865.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003892.2_ESM1V_snv_17865.csv
NP_001006635.1,ESM1V,NP_001006635.1_ESM1V_snv_17869,536,6465,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001006635.1_ESM1V_snv_17869.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001006635.1_ESM1V_snv_17869.csv
NP_001035943.1,ESM1V,NP_001035943.1_ESM1V_snv_17871,322,3085,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001035943.1_ESM1V_snv_17871.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001035943.1_ESM1V_snv_17871.csv
NP_065154.2,ESM1V,NP_065154.2_ESM1V_snv_17875,358,3867,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_065154.2_ESM1V_snv_17875.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_065154.2_ESM1V_snv_17875.csv
NP_789781.2,ESM1V,NP_789781.2_ESM1V_snv_17877,744,7654,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_789781.2_ESM1V_snv_17877.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_789781.2_ESM1V_snv_17877.csv
NP_004609.1,ESM1V,NP_004609.1_ESM1V_snv_17888,621,7285,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004609.1_ESM1V_snv_17888.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004609.1_ESM1V_snv_17888.csv
NP_001026868.2,ESM1V,NP_001026868.2_ESM1V_snv_17892,587,6446,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001026868.2_ESM1V_snv_17892.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001026868.2_ESM1V_snv_17892.csv
NP_001317591.1,ESM1V,NP_001317591.1_ESM1V_snv_17904,156,1705,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001317591.1_ESM1V_snv_17904.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001317591.1_ESM1V_snv_17904.csv
NP_001271317.1,ESM1V,NP_001271317.1_ESM1V_snv_17908,525,5207,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001271317.1_ESM1V_snv_17908.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001271317.1_ESM1V_snv_17908.csv
NP_149443.1,ESM1V,NP_149443.1_ESM1V_snv_17915,114,1486,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_149443.1_ESM1V_snv_17915.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_149443.1_ESM1V_snv_17915.csv
NP_036348.2,ESM1V,NP_036348.2_ESM1V_snv_17917,0,0,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_036348.2_ESM1V_snv_17917.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_036348.2_ESM1V_snv_17917.csv
NP_001317137.1,ESM1V,NP_001317137.1_ESM1V_snv_17929,708,10243,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001317137.1_ESM1V_snv_17929.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001317137.1_ESM1V_snv_17929.csv
NP_996742.1,ESM1V,NP_996742.1_ESM1V_snv_17931,614,7300,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_996742.1_ESM1V_snv_17931.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_996742.1_ESM1V_snv_17931.csv
NP_777576.1,ESM1V,NP_777576.1_ESM1V_snv_17933,987,12782,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_777576.1_ESM1V_snv_17933.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_777576.1_ESM1V_snv_17933.csv
NP_001073881.2,ESM1V,NP_001073881.2_ESM1V_snv_17942,598,8932,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001073881.2_ESM1V_snv_17942.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001073881.2_ESM1V_snv_17942.csv
NP_001091981.1,ESM1V,NP_001091981.1_ESM1V_snv_17945,248,5715,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001091981.1_ESM1V_snv_17945.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001091981.1_ESM1V_snv_17945.csv
NP_060586.2,ESM1V,NP_060586.2_ESM1V_snv_17951,319,4275,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060586.2_ESM1V_snv_17951.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060586.2_ESM1V_snv_17951.csv
NP_001072996.1,ESM1V,NP_001072996.1_ESM1V_snv_17953,55,725,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001072996.1_ESM1V_snv_17953.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001072996.1_ESM1V_snv_17953.csv
