protein_id,evo_model,unique_id,seen_count,not_seen_count,file_path,S3
NP_078967.3,ESM1V,NP_078967.3_ESM1V_23604,392,9298,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_078967.3_ESM1V_23604.csv,data/model_score_files/popEVE_training_files_20240420/NP_078967.3_ESM1V_23604.csv
NP_001229371.2,ESM1V,NP_001229371.2_ESM1V_23610,384,10161,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001229371.2_ESM1V_23610.csv,data/model_score_files/popEVE_training_files_20240420/NP_001229371.2_ESM1V_23610.csv
NP_001307265.1,ESM1V,NP_001307265.1_ESM1V_23612,584,15490,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001307265.1_ESM1V_23612.csv,data/model_score_files/popEVE_training_files_20240420/NP_001307265.1_ESM1V_23612.csv
NP_694955.2,ESM1V,NP_694955.2_ESM1V_23616,690,18044,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_694955.2_ESM1V_23616.csv,data/model_score_files/popEVE_training_files_20240420/NP_694955.2_ESM1V_23616.csv
NP_001245218.1,ESM1V,NP_001245218.1_ESM1V_23619,355,9411,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001245218.1_ESM1V_23619.csv,data/model_score_files/popEVE_training_files_20240420/NP_001245218.1_ESM1V_23619.csv
NP_647593.1,ESM1V,NP_647593.1_ESM1V_23631,359,10908,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_647593.1_ESM1V_23631.csv,data/model_score_files/popEVE_training_files_20240420/NP_647593.1_ESM1V_23631.csv
NP_861524.2,ESM1V,NP_861524.2_ESM1V_23633,643,16457,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_861524.2_ESM1V_23633.csv,data/model_score_files/popEVE_training_files_20240420/NP_861524.2_ESM1V_23633.csv
NP_008821.2,ESM1V,NP_008821.2_ESM1V_23643,188,4847,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_008821.2_ESM1V_23643.csv,data/model_score_files/popEVE_training_files_20240420/NP_008821.2_ESM1V_23643.csv
NP_002881.1,ESM1V,NP_002881.1_ESM1V_23647,508,19385,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002881.1_ESM1V_23647.csv,data/model_score_files/popEVE_training_files_20240420/NP_002881.1_ESM1V_23647.csv
NP_839943.3,ESM1V,NP_839943.3_ESM1V_23649,1016,29973,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_839943.3_ESM1V_23649.csv,data/model_score_files/popEVE_training_files_20240420/NP_839943.3_ESM1V_23649.csv
NP_001092010.1,ESM1V,NP_001092010.1_ESM1V_23651,336,9981,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001092010.1_ESM1V_23651.csv,data/model_score_files/popEVE_training_files_20240420/NP_001092010.1_ESM1V_23651.csv
NP_003005.2,ESM1V,NP_003005.2_ESM1V_23653,244,6330,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_003005.2_ESM1V_23653.csv,data/model_score_files/popEVE_training_files_20240420/NP_003005.2_ESM1V_23653.csv
NP_061822.1,ESM1V,NP_061822.1_ESM1V_23657,324,7067,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_061822.1_ESM1V_23657.csv,data/model_score_files/popEVE_training_files_20240420/NP_061822.1_ESM1V_23657.csv
NP_619646.1,ESM1V,NP_619646.1_ESM1V_23663,163,3238,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_619646.1_ESM1V_23663.csv,data/model_score_files/popEVE_training_files_20240420/NP_619646.1_ESM1V_23663.csv
NP_001025046.1,ESM1V,NP_001025046.1_ESM1V_23672,155,4728,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001025046.1_ESM1V_23672.csv,data/model_score_files/popEVE_training_files_20240420/NP_001025046.1_ESM1V_23672.csv
NP_001073899.2,ESM1V,NP_001073899.2_ESM1V_23674,340,10604,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001073899.2_ESM1V_23674.csv,data/model_score_files/popEVE_training_files_20240420/NP_001073899.2_ESM1V_23674.csv
NP_002947.1,ESM1V,NP_002947.1_ESM1V_23680,729,26384,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002947.1_ESM1V_23680.csv,data/model_score_files/popEVE_training_files_20240420/NP_002947.1_ESM1V_23680.csv
NP_006355.2,ESM1V,NP_006355.2_ESM1V_23684,427,14108,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006355.2_ESM1V_23684.csv,data/model_score_files/popEVE_training_files_20240420/NP_006355.2_ESM1V_23684.csv
NP_055554.1,ESM1V,NP_055554.1_ESM1V_23686,483,16997,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055554.1_ESM1V_23686.csv,data/model_score_files/popEVE_training_files_20240420/NP_055554.1_ESM1V_23686.csv
NP_004327.1,ESM1V,NP_004327.1_ESM1V_23690,618,19997,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004327.1_ESM1V_23690.csv,data/model_score_files/popEVE_training_files_20240420/NP_004327.1_ESM1V_23690.csv
NP_060958.2,ESM1V,NP_060958.2_ESM1V_23700,356,9999,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060958.2_ESM1V_23700.csv,data/model_score_files/popEVE_training_files_20240420/NP_060958.2_ESM1V_23700.csv
NP_060813.2,ESM1V,NP_060813.2_ESM1V_23711,314,10174,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060813.2_ESM1V_23711.csv,data/model_score_files/popEVE_training_files_20240420/NP_060813.2_ESM1V_23711.csv
NP_036357.1,ESM1V,NP_036357.1_ESM1V_23721,236,4913,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_036357.1_ESM1V_23721.csv,data/model_score_files/popEVE_training_files_20240420/NP_036357.1_ESM1V_23721.csv
NP_476516.1,ESM1V,NP_476516.1_ESM1V_23725,344,16110,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_476516.1_ESM1V_23725.csv,data/model_score_files/popEVE_training_files_20240420/NP_476516.1_ESM1V_23725.csv
NP_001002814.2,ESM1V,NP_001002814.2_ESM1V_23733,882,23495,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001002814.2_ESM1V_23733.csv,data/model_score_files/popEVE_training_files_20240420/NP_001002814.2_ESM1V_23733.csv
NP_001035905.1,ESM1V,NP_001035905.1_ESM1V_23739,484,13766,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001035905.1_ESM1V_23739.csv,data/model_score_files/popEVE_training_files_20240420/NP_001035905.1_ESM1V_23739.csv
NP_055048.1,ESM1V,NP_055048.1_ESM1V_23741,244,14272,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055048.1_ESM1V_23741.csv,data/model_score_files/popEVE_training_files_20240420/NP_055048.1_ESM1V_23741.csv
NP_996917.1,ESM1V,NP_996917.1_ESM1V_23747,172,4350,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_996917.1_ESM1V_23747.csv,data/model_score_files/popEVE_training_files_20240420/NP_996917.1_ESM1V_23747.csv
NP_005388.2,ESM1V,NP_005388.2_ESM1V_23751,332,9662,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005388.2_ESM1V_23751.csv,data/model_score_files/popEVE_training_files_20240420/NP_005388.2_ESM1V_23751.csv
NP_079469.2,ESM1V,NP_079469.2_ESM1V_23753,261,6750,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_079469.2_ESM1V_23753.csv,data/model_score_files/popEVE_training_files_20240420/NP_079469.2_ESM1V_23753.csv
NP_443089.3,ESM1V,NP_443089.3_ESM1V_23757,237,6831,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_443089.3_ESM1V_23757.csv,data/model_score_files/popEVE_training_files_20240420/NP_443089.3_ESM1V_23757.csv
NP_071745.1,ESM1V,NP_071745.1_ESM1V_23763,602,17638,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_071745.1_ESM1V_23763.csv,data/model_score_files/popEVE_training_files_20240420/NP_071745.1_ESM1V_23763.csv
NP_002509.2,ESM1V,NP_002509.2_ESM1V_23767,424,15232,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002509.2_ESM1V_23767.csv,data/model_score_files/popEVE_training_files_20240420/NP_002509.2_ESM1V_23767.csv
NP_055331.1,ESM1V,NP_055331.1_ESM1V_23781,376,13931,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055331.1_ESM1V_23781.csv,data/model_score_files/popEVE_training_files_20240420/NP_055331.1_ESM1V_23781.csv
NP_077277.1,ESM1V,NP_077277.1_ESM1V_23783,412,8993,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_077277.1_ESM1V_23783.csv,data/model_score_files/popEVE_training_files_20240420/NP_077277.1_ESM1V_23783.csv
NP_004403.1,ESM1V,NP_004403.1_ESM1V_23796,268,7161,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004403.1_ESM1V_23796.csv,data/model_score_files/popEVE_training_files_20240420/NP_004403.1_ESM1V_23796.csv
NP_060530.3,ESM1V,NP_060530.3_ESM1V_23817,619,18609,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060530.3_ESM1V_23817.csv,data/model_score_files/popEVE_training_files_20240420/NP_060530.3_ESM1V_23817.csv
NP_066546.1,ESM1V,NP_066546.1_ESM1V_23844,150,3441,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_066546.1_ESM1V_23844.csv,data/model_score_files/popEVE_training_files_20240420/NP_066546.1_ESM1V_23844.csv
NP_064714.2,ESM1V,NP_064714.2_ESM1V_23848,1167,32862,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_064714.2_ESM1V_23848.csv,data/model_score_files/popEVE_training_files_20240420/NP_064714.2_ESM1V_23848.csv
NP_002532.2,ESM1V,NP_002532.2_ESM1V_23850,498,18939,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002532.2_ESM1V_23850.csv,data/model_score_files/popEVE_training_files_20240420/NP_002532.2_ESM1V_23850.csv
NP_055159.2,ESM1V,NP_055159.2_ESM1V_23854,363,7940,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055159.2_ESM1V_23854.csv,data/model_score_files/popEVE_training_files_20240420/NP_055159.2_ESM1V_23854.csv
NP_001287720.1,ESM1V,NP_001287720.1_ESM1V_23860,330,13464,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001287720.1_ESM1V_23860.csv,data/model_score_files/popEVE_training_files_20240420/NP_001287720.1_ESM1V_23860.csv
NP_001721.2,ESM1V,NP_001721.2_ESM1V_23862,303,8380,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001721.2_ESM1V_23862.csv,data/model_score_files/popEVE_training_files_20240420/NP_001721.2_ESM1V_23862.csv
NP_004888.2,ESM1V,NP_004888.2_ESM1V_23870,328,8925,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004888.2_ESM1V_23870.csv,data/model_score_files/popEVE_training_files_20240420/NP_004888.2_ESM1V_23870.csv
NP_001070148.1,ESM1V,NP_001070148.1_ESM1V_23872,51,1431,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001070148.1_ESM1V_23872.csv,data/model_score_files/popEVE_training_files_20240420/NP_001070148.1_ESM1V_23872.csv
NP_671494.2,ESM1V,NP_671494.2_ESM1V_23876,684,23047,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_671494.2_ESM1V_23876.csv,data/model_score_files/popEVE_training_files_20240420/NP_671494.2_ESM1V_23876.csv
NP_001017420.1,ESM1V,NP_001017420.1_ESM1V_23878,384,11035,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001017420.1_ESM1V_23878.csv,data/model_score_files/popEVE_training_files_20240420/NP_001017420.1_ESM1V_23878.csv
NP_001171605.1,ESM1V,NP_001171605.1_ESM1V_23880,106,2554,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001171605.1_ESM1V_23880.csv,data/model_score_files/popEVE_training_files_20240420/NP_001171605.1_ESM1V_23880.csv
NP_002769.1,ESM1V,NP_002769.1_ESM1V_23882,356,9600,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002769.1_ESM1V_23882.csv,data/model_score_files/popEVE_training_files_20240420/NP_002769.1_ESM1V_23882.csv
NP_001007539.1,ESM1V,NP_001007539.1_ESM1V_23884,243,5362,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001007539.1_ESM1V_23884.csv,data/model_score_files/popEVE_training_files_20240420/NP_001007539.1_ESM1V_23884.csv
NP_114091.4,ESM1V,NP_114091.4_ESM1V_23888,454,13245,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_114091.4_ESM1V_23888.csv,data/model_score_files/popEVE_training_files_20240420/NP_114091.4_ESM1V_23888.csv
NP_002513.2,ESM1V,NP_002513.2_ESM1V_23896,240,7968,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002513.2_ESM1V_23896.csv,data/model_score_files/popEVE_training_files_20240420/NP_002513.2_ESM1V_23896.csv
NP_061945.1,ESM1V,NP_061945.1_ESM1V_23900,168,5608,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_061945.1_ESM1V_23900.csv,data/model_score_files/popEVE_training_files_20240420/NP_061945.1_ESM1V_23900.csv
NP_002891.1,ESM1V,NP_002891.1_ESM1V_23902,965,22728,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002891.1_ESM1V_23902.csv,data/model_score_files/popEVE_training_files_20240420/NP_002891.1_ESM1V_23902.csv
NP_009060.2,ESM1V,NP_009060.2_ESM1V_23920,280,9828,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_009060.2_ESM1V_23920.csv,data/model_score_files/popEVE_training_files_20240420/NP_009060.2_ESM1V_23920.csv
NP_001780.2,ESM1V,NP_001780.2_ESM1V_23922,241,9715,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001780.2_ESM1V_23922.csv,data/model_score_files/popEVE_training_files_20240420/NP_001780.2_ESM1V_23922.csv
NP_008843.1,ESM1V,NP_008843.1_ESM1V_23926,116,4045,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_008843.1_ESM1V_23926.csv,data/model_score_files/popEVE_training_files_20240420/NP_008843.1_ESM1V_23926.csv
NP_060307.2,ESM1V,NP_060307.2_ESM1V_23933,307,9060,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060307.2_ESM1V_23933.csv,data/model_score_files/popEVE_training_files_20240420/NP_060307.2_ESM1V_23933.csv
NP_001354872.1,ESM1V,NP_001354872.1_ESM1V_23936,17,11744,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001354872.1_ESM1V_23936.csv,data/model_score_files/popEVE_training_files_20240420/NP_001354872.1_ESM1V_23936.csv
NP_071919.2,ESM1V,NP_071919.2_ESM1V_23938,394,12431,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_071919.2_ESM1V_23938.csv,data/model_score_files/popEVE_training_files_20240420/NP_071919.2_ESM1V_23938.csv
NP_002137.4,ESM1V,NP_002137.4_ESM1V_23940,357,7832,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002137.4_ESM1V_23940.csv,data/model_score_files/popEVE_training_files_20240420/NP_002137.4_ESM1V_23940.csv
NP_009029.3,ESM1V,NP_009029.3_ESM1V_23949,1054,30106,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_009029.3_ESM1V_23949.csv,data/model_score_files/popEVE_training_files_20240420/NP_009029.3_ESM1V_23949.csv
NP_002335.2,ESM1V,NP_002335.2_ESM1V_23955,691,15725,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002335.2_ESM1V_23955.csv,data/model_score_files/popEVE_training_files_20240420/NP_002335.2_ESM1V_23955.csv
NP_008849.2,ESM1V,NP_008849.2_ESM1V_23965,173,5508,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_008849.2_ESM1V_23965.csv,data/model_score_files/popEVE_training_files_20240420/NP_008849.2_ESM1V_23965.csv
NP_612362.2,ESM1V,NP_612362.2_ESM1V_23969,378,11022,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_612362.2_ESM1V_23969.csv,data/model_score_files/popEVE_training_files_20240420/NP_612362.2_ESM1V_23969.csv
NP_002159.2,ESM1V,NP_002159.2_ESM1V_23973,278,8310,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002159.2_ESM1V_23973.csv,data/model_score_files/popEVE_training_files_20240420/NP_002159.2_ESM1V_23973.csv
NP_001139540.1,ESM1V,NP_001139540.1_ESM1V_23975,421,11397,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001139540.1_ESM1V_23975.csv,data/model_score_files/popEVE_training_files_20240420/NP_001139540.1_ESM1V_23975.csv
NP_002283.3,ESM1V,NP_002283.3_ESM1V_23980,1220,32942,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002283.3_ESM1V_23980.csv,data/model_score_files/popEVE_training_files_20240420/NP_002283.3_ESM1V_23980.csv
NP_001307852.1,ESM1V,NP_001307852.1_ESM1V_23987,498,21428,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001307852.1_ESM1V_23987.csv,data/model_score_files/popEVE_training_files_20240420/NP_001307852.1_ESM1V_23987.csv
NP_777638.3,ESM1V,NP_777638.3_ESM1V_23990,358,10795,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_777638.3_ESM1V_23990.csv,data/model_score_files/popEVE_training_files_20240420/NP_777638.3_ESM1V_23990.csv
NP_005317.2,ESM1V,NP_005317.2_ESM1V_23992,286,5566,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005317.2_ESM1V_23992.csv,data/model_score_files/popEVE_training_files_20240420/NP_005317.2_ESM1V_23992.csv
NP_006601.2,ESM1V,NP_006601.2_ESM1V_23994,529,12505,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006601.2_ESM1V_23994.csv,data/model_score_files/popEVE_training_files_20240420/NP_006601.2_ESM1V_23994.csv
NP_001166028.1,ESM1V,NP_001166028.1_ESM1V_23996,840,20706,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001166028.1_ESM1V_23996.csv,data/model_score_files/popEVE_training_files_20240420/NP_001166028.1_ESM1V_23996.csv
NP_056346.3,ESM1V,NP_056346.3_ESM1V_23998,1210,36087,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_056346.3_ESM1V_23998.csv,data/model_score_files/popEVE_training_files_20240420/NP_056346.3_ESM1V_23998.csv
NP_005020.1,ESM1V,NP_005020.1_ESM1V_24002,187,5551,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005020.1_ESM1V_24002.csv,data/model_score_files/popEVE_training_files_20240420/NP_005020.1_ESM1V_24002.csv
NP_001186181.1,ESM1V,NP_001186181.1_ESM1V_24004,376,10283,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001186181.1_ESM1V_24004.csv,data/model_score_files/popEVE_training_files_20240420/NP_001186181.1_ESM1V_24004.csv
NP_705902.2,ESM1V,NP_705902.2_ESM1V_24013,453,10377,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_705902.2_ESM1V_24013.csv,data/model_score_files/popEVE_training_files_20240420/NP_705902.2_ESM1V_24013.csv
NP_000739.1,ESM1V,NP_000739.1_ESM1V_24020,315,9223,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000739.1_ESM1V_24020.csv,data/model_score_files/popEVE_training_files_20240420/NP_000739.1_ESM1V_24020.csv
NP_061948.1,ESM1V,NP_061948.1_ESM1V_24024,399,9671,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_061948.1_ESM1V_24024.csv,data/model_score_files/popEVE_training_files_20240420/NP_061948.1_ESM1V_24024.csv
NP_003709.3,ESM1V,NP_003709.3_ESM1V_24044,963,27765,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_003709.3_ESM1V_24044.csv,data/model_score_files/popEVE_training_files_20240420/NP_003709.3_ESM1V_24044.csv
NP_665860.2,ESM1V,NP_665860.2_ESM1V_24046,134,3951,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_665860.2_ESM1V_24046.csv,data/model_score_files/popEVE_training_files_20240420/NP_665860.2_ESM1V_24046.csv
NP_055087.2,ESM1V,NP_055087.2_ESM1V_24048,1299,30735,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055087.2_ESM1V_24048.csv,data/model_score_files/popEVE_training_files_20240420/NP_055087.2_ESM1V_24048.csv
NP_005206.2,ESM1V,NP_005206.2_ESM1V_24052,964,26529,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005206.2_ESM1V_24052.csv,data/model_score_files/popEVE_training_files_20240420/NP_005206.2_ESM1V_24052.csv
NP_055069.1,ESM1V,NP_055069.1_ESM1V_24056,260,8157,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055069.1_ESM1V_24056.csv,data/model_score_files/popEVE_training_files_20240420/NP_055069.1_ESM1V_24056.csv
NP_002896.2,ESM1V,NP_002896.2_ESM1V_24063,13,6029,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002896.2_ESM1V_24063.csv,data/model_score_files/popEVE_training_files_20240420/NP_002896.2_ESM1V_24063.csv
NP_078788.2,ESM1V,NP_078788.2_ESM1V_24065,220,6829,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_078788.2_ESM1V_24065.csv,data/model_score_files/popEVE_training_files_20240420/NP_078788.2_ESM1V_24065.csv
NP_060829.2,ESM1V,NP_060829.2_ESM1V_24067,282,8629,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060829.2_ESM1V_24067.csv,data/model_score_files/popEVE_training_files_20240420/NP_060829.2_ESM1V_24067.csv
NP_689991.1,ESM1V,NP_689991.1_ESM1V_24069,306,9536,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_689991.1_ESM1V_24069.csv,data/model_score_files/popEVE_training_files_20240420/NP_689991.1_ESM1V_24069.csv
NP_002437.2,ESM1V,NP_002437.2_ESM1V_24071,639,17487,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002437.2_ESM1V_24071.csv,data/model_score_files/popEVE_training_files_20240420/NP_002437.2_ESM1V_24071.csv
NP_060546.2,ESM1V,NP_060546.2_ESM1V_24076,638,19198,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060546.2_ESM1V_24076.csv,data/model_score_files/popEVE_training_files_20240420/NP_060546.2_ESM1V_24076.csv
NP_006851.1,ESM1V,NP_006851.1_ESM1V_24080,121,3394,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006851.1_ESM1V_24080.csv,data/model_score_files/popEVE_training_files_20240420/NP_006851.1_ESM1V_24080.csv
NP_001313253.1,ESM1V,NP_001313253.1_ESM1V_24081,169,9141,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001313253.1_ESM1V_24081.csv,data/model_score_files/popEVE_training_files_20240420/NP_001313253.1_ESM1V_24081.csv
NP_660305.2,ESM1V,NP_660305.2_ESM1V_24087,380,9557,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_660305.2_ESM1V_24087.csv,data/model_score_files/popEVE_training_files_20240420/NP_660305.2_ESM1V_24087.csv
NP_001897.4,ESM1V,NP_001897.4_ESM1V_24095,196,4801,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001897.4_ESM1V_24095.csv,data/model_score_files/popEVE_training_files_20240420/NP_001897.4_ESM1V_24095.csv
NP_005046.2,ESM1V,NP_005046.2_ESM1V_24099,314,7514,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005046.2_ESM1V_24099.csv,data/model_score_files/popEVE_training_files_20240420/NP_005046.2_ESM1V_24099.csv
NP_006819.2,ESM1V,NP_006819.2_ESM1V_24118,1259,40579,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006819.2_ESM1V_24118.csv,data/model_score_files/popEVE_training_files_20240420/NP_006819.2_ESM1V_24118.csv
NP_073625.1,ESM1V,NP_073625.1_ESM1V_24122,202,6296,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_073625.1_ESM1V_24122.csv,data/model_score_files/popEVE_training_files_20240420/NP_073625.1_ESM1V_24122.csv
NP_055906.2,ESM1V,NP_055906.2_ESM1V_24143,1024,31656,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055906.2_ESM1V_24143.csv,data/model_score_files/popEVE_training_files_20240420/NP_055906.2_ESM1V_24143.csv
NP_006257.1,ESM1V,NP_006257.1_ESM1V_24151,575,16791,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006257.1_ESM1V_24151.csv,data/model_score_files/popEVE_training_files_20240420/NP_006257.1_ESM1V_24151.csv
NP_001004462.1,ESM1V,NP_001004462.1_ESM1V_24163,228,5681,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001004462.1_ESM1V_24163.csv,data/model_score_files/popEVE_training_files_20240420/NP_001004462.1_ESM1V_24163.csv
NP_036332.2,ESM1V,NP_036332.2_ESM1V_24165,224,6141,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_036332.2_ESM1V_24165.csv,data/model_score_files/popEVE_training_files_20240420/NP_036332.2_ESM1V_24165.csv
NP_001010855.1,ESM1V,NP_001010855.1_ESM1V_24169,559,13767,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001010855.1_ESM1V_24169.csv,data/model_score_files/popEVE_training_files_20240420/NP_001010855.1_ESM1V_24169.csv
NP_001032209.1,ESM1V,NP_001032209.1_ESM1V_24171,791,23985,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001032209.1_ESM1V_24171.csv,data/model_score_files/popEVE_training_files_20240420/NP_001032209.1_ESM1V_24171.csv
