protein_id,evo_model,unique_id,seen_count,not_seen_count,file_path,S3
NP_037383.1,EVE,NP_037383.1_EVE_20196,72,2227,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_037383.1_EVE_20196.csv,data/model_score_files/popEVE_training_files_20240420/NP_037383.1_EVE_20196.csv
NP_001034791.1,EVE,NP_001034791.1_EVE_20204,202,4833,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001034791.1_EVE_20204.csv,data/model_score_files/popEVE_training_files_20240420/NP_001034791.1_EVE_20204.csv
NP_004995.1,EVE,NP_004995.1_EVE_20217,133,3401,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004995.1_EVE_20217.csv,data/model_score_files/popEVE_training_files_20240420/NP_004995.1_EVE_20217.csv
NP_116178.2,EVE,NP_116178.2_EVE_20228,724,18751,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_116178.2_EVE_20228.csv,data/model_score_files/popEVE_training_files_20240420/NP_116178.2_EVE_20228.csv
NP_000479.1,EVE,NP_000479.1_EVE_20230,240,8576,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000479.1_EVE_20230.csv,data/model_score_files/popEVE_training_files_20240420/NP_000479.1_EVE_20230.csv
NP_757386.2,EVE,NP_757386.2_EVE_20232,409,11846,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_757386.2_EVE_20232.csv,data/model_score_files/popEVE_training_files_20240420/NP_757386.2_EVE_20232.csv
NP_005898.2,EVE,NP_005898.2_EVE_20234,405,12002,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005898.2_EVE_20234.csv,data/model_score_files/popEVE_training_files_20240420/NP_005898.2_EVE_20234.csv
NP_001092744.1,EVE,NP_001092744.1_EVE_20237,242,8327,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001092744.1_EVE_20237.csv,data/model_score_files/popEVE_training_files_20240420/NP_001092744.1_EVE_20237.csv
NP_848611.2,EVE,NP_848611.2_EVE_20242,517,13657,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_848611.2_EVE_20242.csv,data/model_score_files/popEVE_training_files_20240420/NP_848611.2_EVE_20242.csv
NP_001177636.1,EVE,NP_001177636.1_EVE_20251,657,17450,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001177636.1_EVE_20251.csv,data/model_score_files/popEVE_training_files_20240420/NP_001177636.1_EVE_20251.csv
NP_006333.1,EVE,NP_006333.1_EVE_20258,641,15281,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006333.1_EVE_20258.csv,data/model_score_files/popEVE_training_files_20240420/NP_006333.1_EVE_20258.csv
NP_001147135.1,EVE,NP_001147135.1_EVE_20260,104,2898,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001147135.1_EVE_20260.csv,data/model_score_files/popEVE_training_files_20240420/NP_001147135.1_EVE_20260.csv
NP_116090.2,EVE,NP_116090.2_EVE_20264,354,8424,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_116090.2_EVE_20264.csv,data/model_score_files/popEVE_training_files_20240420/NP_116090.2_EVE_20264.csv
NP_006662.3,EVE,NP_006662.3_EVE_20272,425,10215,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006662.3_EVE_20272.csv,data/model_score_files/popEVE_training_files_20240420/NP_006662.3_EVE_20272.csv
NP_001034484.3,EVE,NP_001034484.3_EVE_20276,342,6004,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001034484.3_EVE_20276.csv,data/model_score_files/popEVE_training_files_20240420/NP_001034484.3_EVE_20276.csv
NP_000028.3,EVE,NP_000028.3_EVE_20288,1144,34576,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000028.3_EVE_20288.csv,data/model_score_files/popEVE_training_files_20240420/NP_000028.3_EVE_20288.csv
NP_703148.4,EVE,NP_703148.4_EVE_20294,1073,21727,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_703148.4_EVE_20294.csv,data/model_score_files/popEVE_training_files_20240420/NP_703148.4_EVE_20294.csv
NP_872297.2,EVE,NP_872297.2_EVE_20296,128,2627,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_872297.2_EVE_20296.csv,data/model_score_files/popEVE_training_files_20240420/NP_872297.2_EVE_20296.csv
NP_001094385.1,EVE,NP_001094385.1_EVE_20299,557,17037,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001094385.1_EVE_20299.csv,data/model_score_files/popEVE_training_files_20240420/NP_001094385.1_EVE_20299.csv
NP_001122092.1,EVE,NP_001122092.1_EVE_20305,196,10311,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001122092.1_EVE_20305.csv,data/model_score_files/popEVE_training_files_20240420/NP_001122092.1_EVE_20305.csv
NP_006028.2,EVE,NP_006028.2_EVE_20311,663,19933,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006028.2_EVE_20311.csv,data/model_score_files/popEVE_training_files_20240420/NP_006028.2_EVE_20311.csv
NP_001005369.1,EVE,NP_001005369.1_EVE_20317,520,13293,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001005369.1_EVE_20317.csv,data/model_score_files/popEVE_training_files_20240420/NP_001005369.1_EVE_20317.csv
NP_057256.2,EVE,NP_057256.2_EVE_20337,281,7414,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_057256.2_EVE_20337.csv,data/model_score_files/popEVE_training_files_20240420/NP_057256.2_EVE_20337.csv
NP_060119.3,EVE,NP_060119.3_EVE_20341,395,16230,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060119.3_EVE_20341.csv,data/model_score_files/popEVE_training_files_20240420/NP_060119.3_EVE_20341.csv
NP_000331.1,EVE,NP_000331.1_EVE_20345,295,9661,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000331.1_EVE_20345.csv,data/model_score_files/popEVE_training_files_20240420/NP_000331.1_EVE_20345.csv
NP_002326.2,EVE,NP_002326.2_EVE_20349,1124,29561,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002326.2_EVE_20349.csv,data/model_score_files/popEVE_training_files_20240420/NP_002326.2_EVE_20349.csv
NP_055917.1,EVE,NP_055917.1_EVE_20351,1169,25925,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055917.1_EVE_20351.csv,data/model_score_files/popEVE_training_files_20240420/NP_055917.1_EVE_20351.csv
NP_001139806.1,EVE,NP_001139806.1_EVE_20353,850,28828,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001139806.1_EVE_20353.csv,data/model_score_files/popEVE_training_files_20240420/NP_001139806.1_EVE_20353.csv
NP_057597.2,EVE,NP_057597.2_EVE_20365,355,11653,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_057597.2_EVE_20365.csv,data/model_score_files/popEVE_training_files_20240420/NP_057597.2_EVE_20365.csv
NP_055594.1,EVE,NP_055594.1_EVE_20383,550,14270,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055594.1_EVE_20383.csv,data/model_score_files/popEVE_training_files_20240420/NP_055594.1_EVE_20383.csv
NP_001914.3,EVE,NP_001914.3_EVE_20389,434,21226,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001914.3_EVE_20389.csv,data/model_score_files/popEVE_training_files_20240420/NP_001914.3_EVE_20389.csv
NP_002145.3,EVE,NP_002145.3_EVE_20403,458,15502,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002145.3_EVE_20403.csv,data/model_score_files/popEVE_training_files_20240420/NP_002145.3_EVE_20403.csv
NP_003322.3,EVE,NP_003322.3_EVE_20422,781,21772,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_003322.3_EVE_20422.csv,data/model_score_files/popEVE_training_files_20240420/NP_003322.3_EVE_20422.csv
NP_940970.1,EVE,NP_940970.1_EVE_20426,148,4089,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_940970.1_EVE_20426.csv,data/model_score_files/popEVE_training_files_20240420/NP_940970.1_EVE_20426.csv
NP_060422.4,EVE,NP_060422.4_EVE_20432,472,12619,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060422.4_EVE_20432.csv,data/model_score_files/popEVE_training_files_20240420/NP_060422.4_EVE_20432.csv
NP_212134.3,EVE,NP_212134.3_EVE_20449,292,8619,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_212134.3_EVE_20449.csv,data/model_score_files/popEVE_training_files_20240420/NP_212134.3_EVE_20449.csv
NP_060145.3,EVE,NP_060145.3_EVE_20459,939,23951,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060145.3_EVE_20459.csv,data/model_score_files/popEVE_training_files_20240420/NP_060145.3_EVE_20459.csv
NP_006471.2,EVE,NP_006471.2_EVE_20467,393,10361,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006471.2_EVE_20467.csv,data/model_score_files/popEVE_training_files_20240420/NP_006471.2_EVE_20467.csv
NP_001004323.1,EVE,NP_001004323.1_EVE_20469,131,3783,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001004323.1_EVE_20469.csv,data/model_score_files/popEVE_training_files_20240420/NP_001004323.1_EVE_20469.csv
NP_001709.1,EVE,NP_001709.1_EVE_20476,434,9313,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001709.1_EVE_20476.csv,data/model_score_files/popEVE_training_files_20240420/NP_001709.1_EVE_20476.csv
NP_004179.3,EVE,NP_004179.3_EVE_20478,253,6017,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004179.3_EVE_20478.csv,data/model_score_files/popEVE_training_files_20240420/NP_004179.3_EVE_20478.csv
NP_982293.1,EVE,NP_982293.1_EVE_20485,415,8990,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_982293.1_EVE_20485.csv,data/model_score_files/popEVE_training_files_20240420/NP_982293.1_EVE_20485.csv
NP_443729.1,EVE,NP_443729.1_EVE_20487,479,10826,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_443729.1_EVE_20487.csv,data/model_score_files/popEVE_training_files_20240420/NP_443729.1_EVE_20487.csv
NP_006386.1,EVE,NP_006386.1_EVE_20489,432,12925,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006386.1_EVE_20489.csv,data/model_score_files/popEVE_training_files_20240420/NP_006386.1_EVE_20489.csv
NP_006050.3,EVE,NP_006050.3_EVE_20491,1173,28752,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006050.3_EVE_20491.csv,data/model_score_files/popEVE_training_files_20240420/NP_006050.3_EVE_20491.csv
NP_000017.1,EVE,NP_000017.1_EVE_20499,285,8911,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000017.1_EVE_20499.csv,data/model_score_files/popEVE_training_files_20240420/NP_000017.1_EVE_20499.csv
NP_078961.3,EVE,NP_078961.3_EVE_20501,455,13282,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_078961.3_EVE_20501.csv,data/model_score_files/popEVE_training_files_20240420/NP_078961.3_EVE_20501.csv
NP_071417.2,EVE,NP_071417.2_EVE_20509,372,7190,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_071417.2_EVE_20509.csv,data/model_score_files/popEVE_training_files_20240420/NP_071417.2_EVE_20509.csv
NP_057291.1,EVE,NP_057291.1_EVE_20532,271,12725,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_057291.1_EVE_20532.csv,data/model_score_files/popEVE_training_files_20240420/NP_057291.1_EVE_20532.csv
NP_000684.2,EVE,NP_000684.2_EVE_20536,279,9449,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000684.2_EVE_20536.csv,data/model_score_files/popEVE_training_files_20240420/NP_000684.2_EVE_20536.csv
NP_001073906.1,EVE,NP_001073906.1_EVE_20564,908,25939,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001073906.1_EVE_20564.csv,data/model_score_files/popEVE_training_files_20240420/NP_001073906.1_EVE_20564.csv
NP_071396.4,EVE,NP_071396.4_EVE_20566,1060,33235,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_071396.4_EVE_20566.csv,data/model_score_files/popEVE_training_files_20240420/NP_071396.4_EVE_20566.csv
NP_001339.1,EVE,NP_001339.1_EVE_20570,351,8275,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001339.1_EVE_20570.csv,data/model_score_files/popEVE_training_files_20240420/NP_001339.1_EVE_20570.csv
NP_115703.2,EVE,NP_115703.2_EVE_20572,230,6933,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_115703.2_EVE_20572.csv,data/model_score_files/popEVE_training_files_20240420/NP_115703.2_EVE_20572.csv
NP_859070.3,EVE,NP_859070.3_EVE_20576,441,11605,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_859070.3_EVE_20576.csv,data/model_score_files/popEVE_training_files_20240420/NP_859070.3_EVE_20576.csv
NP_660161.1,EVE,NP_660161.1_EVE_20578,140,2748,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_660161.1_EVE_20578.csv,data/model_score_files/popEVE_training_files_20240420/NP_660161.1_EVE_20578.csv
NP_000414.2,EVE,NP_000414.2_EVE_20584,518,11623,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000414.2_EVE_20584.csv,data/model_score_files/popEVE_training_files_20240420/NP_000414.2_EVE_20584.csv
NP_001001973.1,EVE,NP_001001973.1_EVE_20593,159,5503,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001001973.1_EVE_20593.csv,data/model_score_files/popEVE_training_files_20240420/NP_001001973.1_EVE_20593.csv
NP_001264012.1,EVE,NP_001264012.1_EVE_20595,506,19216,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001264012.1_EVE_20595.csv,data/model_score_files/popEVE_training_files_20240420/NP_001264012.1_EVE_20595.csv
NP_006171.2,EVE,NP_006171.2_EVE_20600,351,15571,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006171.2_EVE_20600.csv,data/model_score_files/popEVE_training_files_20240420/NP_006171.2_EVE_20600.csv
NP_000682.3,EVE,NP_000682.3_EVE_20608,334,8273,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000682.3_EVE_20608.csv,data/model_score_files/popEVE_training_files_20240420/NP_000682.3_EVE_20608.csv
NP_001908.3,EVE,NP_001908.3_EVE_20610,239,6354,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001908.3_EVE_20610.csv,data/model_score_files/popEVE_training_files_20240420/NP_001908.3_EVE_20610.csv
NP_115910.1,EVE,NP_115910.1_EVE_20619,206,6862,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_115910.1_EVE_20619.csv,data/model_score_files/popEVE_training_files_20240420/NP_115910.1_EVE_20619.csv
NP_000312.2,EVE,NP_000312.2_EVE_20627,477,17155,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000312.2_EVE_20627.csv,data/model_score_files/popEVE_training_files_20240420/NP_000312.2_EVE_20627.csv
NP_060164.3,EVE,NP_060164.3_EVE_20639,403,14626,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060164.3_EVE_20639.csv,data/model_score_files/popEVE_training_files_20240420/NP_060164.3_EVE_20639.csv
NP_036199.2,EVE,NP_036199.2_EVE_20643,271,6018,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_036199.2_EVE_20643.csv,data/model_score_files/popEVE_training_files_20240420/NP_036199.2_EVE_20643.csv
NP_000466.2,EVE,NP_000466.2_EVE_20659,208,8722,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000466.2_EVE_20659.csv,data/model_score_files/popEVE_training_files_20240420/NP_000466.2_EVE_20659.csv
NP_919225.1,EVE,NP_919225.1_EVE_20663,218,6489,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_919225.1_EVE_20663.csv,data/model_score_files/popEVE_training_files_20240420/NP_919225.1_EVE_20663.csv
NP_001035963.1,EVE,NP_001035963.1_EVE_20672,121,7346,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001035963.1_EVE_20672.csv,data/model_score_files/popEVE_training_files_20240420/NP_001035963.1_EVE_20672.csv
NP_150092.2,EVE,NP_150092.2_EVE_20682,217,8656,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_150092.2_EVE_20682.csv,data/model_score_files/popEVE_training_files_20240420/NP_150092.2_EVE_20682.csv
NP_006015.4,EVE,NP_006015.4_EVE_20686,458,14533,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006015.4_EVE_20686.csv,data/model_score_files/popEVE_training_files_20240420/NP_006015.4_EVE_20686.csv
NP_114412.2,EVE,NP_114412.2_EVE_20692,243,5856,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_114412.2_EVE_20692.csv,data/model_score_files/popEVE_training_files_20240420/NP_114412.2_EVE_20692.csv
NP_065164.2,EVE,NP_065164.2_EVE_20694,458,14856,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_065164.2_EVE_20694.csv,data/model_score_files/popEVE_training_files_20240420/NP_065164.2_EVE_20694.csv
NP_079023.2,EVE,NP_079023.2_EVE_20696,552,14173,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_079023.2_EVE_20696.csv,data/model_score_files/popEVE_training_files_20240420/NP_079023.2_EVE_20696.csv
NP_542178.2,EVE,NP_542178.2_EVE_20699,200,4265,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_542178.2_EVE_20699.csv,data/model_score_files/popEVE_training_files_20240420/NP_542178.2_EVE_20699.csv
NP_005931.2,EVE,NP_005931.2_EVE_20703,358,8914,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005931.2_EVE_20703.csv,data/model_score_files/popEVE_training_files_20240420/NP_005931.2_EVE_20703.csv
NP_002922.2,EVE,NP_002922.2_EVE_20705,199,7515,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002922.2_EVE_20705.csv,data/model_score_files/popEVE_training_files_20240420/NP_002922.2_EVE_20705.csv
NP_079280.2,EVE,NP_079280.2_EVE_20709,597,17472,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_079280.2_EVE_20709.csv,data/model_score_files/popEVE_training_files_20240420/NP_079280.2_EVE_20709.csv
NP_112205.2,EVE,NP_112205.2_EVE_20711,376,8231,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_112205.2_EVE_20711.csv,data/model_score_files/popEVE_training_files_20240420/NP_112205.2_EVE_20711.csv
NP_001003818.1,EVE,NP_001003818.1_EVE_20715,349,9455,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001003818.1_EVE_20715.csv,data/model_score_files/popEVE_training_files_20240420/NP_001003818.1_EVE_20715.csv
NP_000040.1,EVE,NP_000040.1_EVE_20720,175,5772,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000040.1_EVE_20720.csv,data/model_score_files/popEVE_training_files_20240420/NP_000040.1_EVE_20720.csv
NP_001387.2,EVE,NP_001387.2_EVE_20729,345,14152,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001387.2_EVE_20729.csv,data/model_score_files/popEVE_training_files_20240420/NP_001387.2_EVE_20729.csv
NP_005745.1,EVE,NP_005745.1_EVE_20731,305,8549,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005745.1_EVE_20731.csv,data/model_score_files/popEVE_training_files_20240420/NP_005745.1_EVE_20731.csv
NP_219482.1,EVE,NP_219482.1_EVE_20733,294,8769,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_219482.1_EVE_20733.csv,data/model_score_files/popEVE_training_files_20240420/NP_219482.1_EVE_20733.csv
NP_037523.2,EVE,NP_037523.2_EVE_20737,533,15921,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_037523.2_EVE_20737.csv,data/model_score_files/popEVE_training_files_20240420/NP_037523.2_EVE_20737.csv
NP_060379.2,EVE,NP_060379.2_EVE_20743,260,8271,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060379.2_EVE_20743.csv,data/model_score_files/popEVE_training_files_20240420/NP_060379.2_EVE_20743.csv
NP_002307.2,EVE,NP_002307.2_EVE_20751,248,7257,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002307.2_EVE_20751.csv,data/model_score_files/popEVE_training_files_20240420/NP_002307.2_EVE_20751.csv
NP_001222.3,EVE,NP_001222.3_EVE_20757,256,7268,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001222.3_EVE_20757.csv,data/model_score_files/popEVE_training_files_20240420/NP_001222.3_EVE_20757.csv
NP_005908.1,EVE,NP_005908.1_EVE_20759,197,6149,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005908.1_EVE_20759.csv,data/model_score_files/popEVE_training_files_20240420/NP_005908.1_EVE_20759.csv
NP_001138424.1,EVE,NP_001138424.1_EVE_20761,1497,39771,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001138424.1_EVE_20761.csv,data/model_score_files/popEVE_training_files_20240420/NP_001138424.1_EVE_20761.csv
NP_001001998.1,EVE,NP_001001998.1_EVE_20776,578,16237,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001001998.1_EVE_20776.csv,data/model_score_files/popEVE_training_files_20240420/NP_001001998.1_EVE_20776.csv
NP_055538.2,EVE,NP_055538.2_EVE_20780,316,9070,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055538.2_EVE_20780.csv,data/model_score_files/popEVE_training_files_20240420/NP_055538.2_EVE_20780.csv
NP_001859.1,EVE,NP_001859.1_EVE_20784,265,7696,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001859.1_EVE_20784.csv,data/model_score_files/popEVE_training_files_20240420/NP_001859.1_EVE_20784.csv
NP_689785.1,EVE,NP_689785.1_EVE_20801,288,8813,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_689785.1_EVE_20801.csv,data/model_score_files/popEVE_training_files_20240420/NP_689785.1_EVE_20801.csv
NP_057421.1,EVE,NP_057421.1_EVE_20806,248,7694,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_057421.1_EVE_20806.csv,data/model_score_files/popEVE_training_files_20240420/NP_057421.1_EVE_20806.csv
NP_009149.2,EVE,NP_009149.2_EVE_20809,339,12277,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_009149.2_EVE_20809.csv,data/model_score_files/popEVE_training_files_20240420/NP_009149.2_EVE_20809.csv
NP_001306167.1,EVE,NP_001306167.1_EVE_20813,440,14950,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001306167.1_EVE_20813.csv,data/model_score_files/popEVE_training_files_20240420/NP_001306167.1_EVE_20813.csv
NP_000361.1,EVE,NP_000361.1_EVE_20817,184,5098,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000361.1_EVE_20817.csv,data/model_score_files/popEVE_training_files_20240420/NP_000361.1_EVE_20817.csv
NP_008916.2,EVE,NP_008916.2_EVE_20825,95,6555,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_008916.2_EVE_20825.csv,data/model_score_files/popEVE_training_files_20240420/NP_008916.2_EVE_20825.csv
NP_001271455.1,EVE,NP_001271455.1_EVE_20827,212,6343,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001271455.1_EVE_20827.csv,data/model_score_files/popEVE_training_files_20240420/NP_001271455.1_EVE_20827.csv
NP_000381.1,EVE,NP_000381.1_EVE_20834,281,12126,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000381.1_EVE_20834.csv,data/model_score_files/popEVE_training_files_20240420/NP_000381.1_EVE_20834.csv
NP_039269.2,EVE,NP_039269.2_EVE_20836,582,18589,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_039269.2_EVE_20836.csv,data/model_score_files/popEVE_training_files_20240420/NP_039269.2_EVE_20836.csv
NP_001003699.1,EVE,NP_001003699.1_EVE_20838,1548,31550,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001003699.1_EVE_20838.csv,data/model_score_files/popEVE_training_files_20240420/NP_001003699.1_EVE_20838.csv
NP_004240.2,EVE,NP_004240.2_EVE_20850,148,4032,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004240.2_EVE_20850.csv,data/model_score_files/popEVE_training_files_20240420/NP_004240.2_EVE_20850.csv
NP_002792.1,EVE,NP_002792.1_EVE_20855,189,4998,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002792.1_EVE_20855.csv,data/model_score_files/popEVE_training_files_20240420/NP_002792.1_EVE_20855.csv
NP_005114.1,EVE,NP_005114.1_EVE_20867,246,8722,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005114.1_EVE_20867.csv,data/model_score_files/popEVE_training_files_20240420/NP_005114.1_EVE_20867.csv
NP_001129492.1,EVE,NP_001129492.1_EVE_20869,322,8855,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001129492.1_EVE_20869.csv,data/model_score_files/popEVE_training_files_20240420/NP_001129492.1_EVE_20869.csv
NP_057345.2,EVE,NP_057345.2_EVE_20871,275,8332,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_057345.2_EVE_20871.csv,data/model_score_files/popEVE_training_files_20240420/NP_057345.2_EVE_20871.csv
NP_002653.1,EVE,NP_002653.1_EVE_20876,701,19705,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002653.1_EVE_20876.csv,data/model_score_files/popEVE_training_files_20240420/NP_002653.1_EVE_20876.csv
NP_659490.4,EVE,NP_659490.4_EVE_20878,315,8710,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_659490.4_EVE_20878.csv,data/model_score_files/popEVE_training_files_20240420/NP_659490.4_EVE_20878.csv
