protein_id,evo_model,unique_id,seen_count,not_seen_count,file_path,S3
NP_612147.1,EVE,NP_612147.1_EVE_snv_24737,281,3629,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_612147.1_EVE_snv_24737.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_612147.1_EVE_snv_24737.csv
NP_004914.2,EVE,NP_004914.2_EVE_snv_24743,316,3638,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004914.2_EVE_snv_24743.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004914.2_EVE_snv_24743.csv
NP_001157281.1,EVE,NP_001157281.1_EVE_snv_24747,1405,14319,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001157281.1_EVE_snv_24747.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001157281.1_EVE_snv_24747.csv
NP_653244.2,EVE,NP_653244.2_EVE_snv_24751,396,5027,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_653244.2_EVE_snv_24751.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_653244.2_EVE_snv_24751.csv
NP_919260.2,EVE,NP_919260.2_EVE_snv_24760,307,2069,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_919260.2_EVE_snv_24760.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_919260.2_EVE_snv_24760.csv
NP_036382.2,EVE,NP_036382.2_EVE_snv_24769,90,1495,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_036382.2_EVE_snv_24769.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_036382.2_EVE_snv_24769.csv
NP_660286.1,EVE,NP_660286.1_EVE_snv_24779,235,3952,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_660286.1_EVE_snv_24779.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_660286.1_EVE_snv_24779.csv
NP_001104792.1,EVE,NP_001104792.1_EVE_snv_24781,699,6497,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001104792.1_EVE_snv_24781.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001104792.1_EVE_snv_24781.csv
NP_000632.1,EVE,NP_000632.1_EVE_snv_24786,189,1507,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000632.1_EVE_snv_24786.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000632.1_EVE_snv_24786.csv
NP_055945.2,EVE,NP_055945.2_EVE_snv_24790,685,9456,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_055945.2_EVE_snv_24790.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_055945.2_EVE_snv_24790.csv
NP_036413.1,EVE,NP_036413.1_EVE_snv_24802,255,4844,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_036413.1_EVE_snv_24802.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_036413.1_EVE_snv_24802.csv
NP_000530.1,EVE,NP_000530.1_EVE_snv_24804,240,2415,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000530.1_EVE_snv_24804.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000530.1_EVE_snv_24804.csv
NP_003051.1,EVE,NP_003051.1_EVE_snv_24810,419,4111,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003051.1_EVE_snv_24810.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003051.1_EVE_snv_24810.csv
NP_116027.2,EVE,NP_116027.2_EVE_snv_24814,301,3547,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_116027.2_EVE_snv_24814.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_116027.2_EVE_snv_24814.csv
NP_001244222.1,EVE,NP_001244222.1_EVE_snv_24816,155,3409,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001244222.1_EVE_snv_24816.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001244222.1_EVE_snv_24816.csv
NP_056019.1,EVE,NP_056019.1_EVE_snv_24818,1236,11694,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_056019.1_EVE_snv_24818.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_056019.1_EVE_snv_24818.csv
NP_001137140.1,EVE,NP_001137140.1_EVE_snv_24825,286,3994,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001137140.1_EVE_snv_24825.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001137140.1_EVE_snv_24825.csv
NP_057457.1,EVE,NP_057457.1_EVE_snv_24827,540,2747,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_057457.1_EVE_snv_24827.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_057457.1_EVE_snv_24827.csv
NP_001185709.1,EVE,NP_001185709.1_EVE_snv_24838,74,1422,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001185709.1_EVE_snv_24838.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001185709.1_EVE_snv_24838.csv
NP_060828.2,EVE,NP_060828.2_EVE_snv_24846,480,5281,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060828.2_EVE_snv_24846.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060828.2_EVE_snv_24846.csv
NP_005039.1,EVE,NP_005039.1_EVE_snv_24852,413,3931,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005039.1_EVE_snv_24852.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005039.1_EVE_snv_24852.csv
NP_000084.3,EVE,NP_000084.3_EVE_snv_24854,1166,13029,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000084.3_EVE_snv_24854.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000084.3_EVE_snv_24854.csv
NP_001182399.1,EVE,NP_001182399.1_EVE_snv_24856,310,5959,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001182399.1_EVE_snv_24856.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001182399.1_EVE_snv_24856.csv
NP_919288.2,EVE,NP_919288.2_EVE_snv_24860,885,7254,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_919288.2_EVE_snv_24860.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_919288.2_EVE_snv_24860.csv
NP_001155047.1,EVE,NP_001155047.1_EVE_snv_24870,345,4900,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001155047.1_EVE_snv_24870.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001155047.1_EVE_snv_24870.csv
NP_665803.2,EVE,NP_665803.2_EVE_snv_24880,683,7700,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_665803.2_EVE_snv_24880.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_665803.2_EVE_snv_24880.csv
NP_938033.1,EVE,NP_938033.1_EVE_snv_24886,249,3989,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_938033.1_EVE_snv_24886.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_938033.1_EVE_snv_24886.csv
NP_620689.1,EVE,NP_620689.1_EVE_snv_24897,239,4254,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_620689.1_EVE_snv_24897.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_620689.1_EVE_snv_24897.csv
NP_057116.2,EVE,NP_057116.2_EVE_snv_24899,96,2782,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_057116.2_EVE_snv_24899.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_057116.2_EVE_snv_24899.csv
NP_001277152.2,EVE,NP_001277152.2_EVE_snv_24901,1023,13913,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001277152.2_EVE_snv_24901.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001277152.2_EVE_snv_24901.csv
NP_004168.1,EVE,NP_004168.1_EVE_snv_24905,183,2137,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004168.1_EVE_snv_24905.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004168.1_EVE_snv_24905.csv
NP_001164185.1,EVE,NP_001164185.1_EVE_snv_24927,825,6409,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001164185.1_EVE_snv_24927.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001164185.1_EVE_snv_24927.csv
NP_066545.3,EVE,NP_066545.3_EVE_snv_24941,118,1457,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_066545.3_EVE_snv_24941.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_066545.3_EVE_snv_24941.csv
NP_001157940.1,EVE,NP_001157940.1_EVE_snv_24943,237,2906,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001157940.1_EVE_snv_24943.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001157940.1_EVE_snv_24943.csv
NP_115964.2,EVE,NP_115964.2_EVE_snv_24947,392,3900,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_115964.2_EVE_snv_24947.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_115964.2_EVE_snv_24947.csv
NP_006177.1,EVE,NP_006177.1_EVE_snv_24951,313,4455,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006177.1_EVE_snv_24951.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006177.1_EVE_snv_24951.csv
NP_001034740.1,EVE,NP_001034740.1_EVE_snv_24960,113,1308,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001034740.1_EVE_snv_24960.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001034740.1_EVE_snv_24960.csv
NP_689823.2,EVE,NP_689823.2_EVE_snv_24972,535,4568,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_689823.2_EVE_snv_24972.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_689823.2_EVE_snv_24972.csv
NP_000840.2,EVE,NP_000840.2_EVE_snv_24974,142,1593,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000840.2_EVE_snv_24974.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000840.2_EVE_snv_24974.csv
NP_003840.2,EVE,NP_003840.2_EVE_snv_24976,242,2499,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003840.2_EVE_snv_24976.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003840.2_EVE_snv_24976.csv
NP_005449.5,EVE,NP_005449.5_EVE_snv_24978,428,7098,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005449.5_EVE_snv_24978.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005449.5_EVE_snv_24978.csv
NP_001074000.1,EVE,NP_001074000.1_EVE_snv_24988,136,1476,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001074000.1_EVE_snv_24988.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001074000.1_EVE_snv_24988.csv
NP_001116229.1,EVE,NP_001116229.1_EVE_snv_24990,179,2360,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001116229.1_EVE_snv_24990.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001116229.1_EVE_snv_24990.csv
NP_001273540.1,EVE,NP_001273540.1_EVE_snv_24995,448,5996,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001273540.1_EVE_snv_24995.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001273540.1_EVE_snv_24995.csv
NP_000283.1,EVE,NP_000283.1_EVE_snv_24999,555,9431,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000283.1_EVE_snv_24999.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000283.1_EVE_snv_24999.csv
NP_005038.1,EVE,NP_005038.1_EVE_snv_25008,302,3803,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005038.1_EVE_snv_25008.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005038.1_EVE_snv_25008.csv
NP_001139447.1,EVE,NP_001139447.1_EVE_snv_25010,401,4734,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001139447.1_EVE_snv_25010.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001139447.1_EVE_snv_25010.csv
NP_001159403.1,EVE,NP_001159403.1_EVE_snv_25032,279,3264,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001159403.1_EVE_snv_25032.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001159403.1_EVE_snv_25032.csv
NP_065777.1,EVE,NP_065777.1_EVE_snv_25034,472,5101,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_065777.1_EVE_snv_25034.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_065777.1_EVE_snv_25034.csv
NP_075069.3,EVE,NP_075069.3_EVE_snv_25036,259,3405,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_075069.3_EVE_snv_25036.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_075069.3_EVE_snv_25036.csv
NP_056965.3,EVE,NP_056965.3_EVE_snv_25044,219,2511,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_056965.3_EVE_snv_25044.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_056965.3_EVE_snv_25044.csv
NP_005413.2,EVE,NP_005413.2_EVE_snv_25046,1378,15491,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005413.2_EVE_snv_25046.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005413.2_EVE_snv_25046.csv
NP_001287876.1,EVE,NP_001287876.1_EVE_snv_25056,248,4489,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001287876.1_EVE_snv_25056.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001287876.1_EVE_snv_25056.csv
NP_653259.3,EVE,NP_653259.3_EVE_snv_25060,781,15660,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_653259.3_EVE_snv_25060.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_653259.3_EVE_snv_25060.csv
NP_001159762.1,EVE,NP_001159762.1_EVE_snv_25072,183,2275,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001159762.1_EVE_snv_25072.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001159762.1_EVE_snv_25072.csv
NP_005391.1,EVE,NP_005391.1_EVE_snv_25081,319,5423,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005391.1_EVE_snv_25081.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005391.1_EVE_snv_25081.csv
NP_005680.1,EVE,NP_005680.1_EVE_snv_25085,621,6242,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005680.1_EVE_snv_25085.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005680.1_EVE_snv_25085.csv
NP_001305739.1,EVE,NP_001305739.1_EVE_snv_25090,617,7258,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001305739.1_EVE_snv_25090.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001305739.1_EVE_snv_25090.csv
NP_056029.2,EVE,NP_056029.2_EVE_snv_25092,400,5265,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_056029.2_EVE_snv_25092.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_056029.2_EVE_snv_25092.csv
NP_001229886.1,EVE,NP_001229886.1_EVE_snv_25098,394,4765,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001229886.1_EVE_snv_25098.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001229886.1_EVE_snv_25098.csv
NP_689654.1,EVE,NP_689654.1_EVE_snv_25100,185,3379,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_689654.1_EVE_snv_25100.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_689654.1_EVE_snv_25100.csv
NP_859056.2,EVE,NP_859056.2_EVE_snv_25108,56,777,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_859056.2_EVE_snv_25108.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_859056.2_EVE_snv_25108.csv
NP_001119578.1,EVE,NP_001119578.1_EVE_snv_25110,340,3792,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001119578.1_EVE_snv_25110.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001119578.1_EVE_snv_25110.csv
NP_006148.2,EVE,NP_006148.2_EVE_snv_25113,525,5794,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006148.2_EVE_snv_25113.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006148.2_EVE_snv_25113.csv
NP_001020769.1,EVE,NP_001020769.1_EVE_snv_25117,712,8149,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001020769.1_EVE_snv_25117.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001020769.1_EVE_snv_25117.csv
NP_006867.1,EVE,NP_006867.1_EVE_snv_25119,209,3067,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006867.1_EVE_snv_25119.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006867.1_EVE_snv_25119.csv
NP_061938.2,EVE,NP_061938.2_EVE_snv_25121,528,2554,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_061938.2_EVE_snv_25121.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_061938.2_EVE_snv_25121.csv
NP_001157616.1,EVE,NP_001157616.1_EVE_snv_25129,519,5969,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001157616.1_EVE_snv_25129.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001157616.1_EVE_snv_25129.csv
NP_066018.1,EVE,NP_066018.1_EVE_snv_25132,379,4487,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_066018.1_EVE_snv_25132.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_066018.1_EVE_snv_25132.csv
NP_055062.1,EVE,NP_055062.1_EVE_snv_25138,733,11466,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_055062.1_EVE_snv_25138.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_055062.1_EVE_snv_25138.csv
NP_008944.1,EVE,NP_008944.1_EVE_snv_25140,431,6885,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_008944.1_EVE_snv_25140.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_008944.1_EVE_snv_25140.csv
NP_065910.3,EVE,NP_065910.3_EVE_snv_25150,1405,15061,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_065910.3_EVE_snv_25150.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_065910.3_EVE_snv_25150.csv
NP_001138640.1,EVE,NP_001138640.1_EVE_snv_25162,656,8125,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001138640.1_EVE_snv_25162.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001138640.1_EVE_snv_25162.csv
NP_872282.1,EVE,NP_872282.1_EVE_snv_25177,316,3506,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_872282.1_EVE_snv_25177.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_872282.1_EVE_snv_25177.csv
NP_001230106.1,EVE,NP_001230106.1_EVE_snv_25179,292,2997,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001230106.1_EVE_snv_25179.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001230106.1_EVE_snv_25179.csv
NP_001243439.1,EVE,NP_001243439.1_EVE_snv_25188,73,1140,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001243439.1_EVE_snv_25188.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001243439.1_EVE_snv_25188.csv
NP_004705.1,EVE,NP_004705.1_EVE_snv_25190,436,4684,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004705.1_EVE_snv_25190.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004705.1_EVE_snv_25190.csv
NP_057321.2,EVE,NP_057321.2_EVE_snv_25194,390,5644,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_057321.2_EVE_snv_25194.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_057321.2_EVE_snv_25194.csv
NP_001287908.1,EVE,NP_001287908.1_EVE_snv_25196,331,4699,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001287908.1_EVE_snv_25196.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001287908.1_EVE_snv_25196.csv
NP_004449.1,EVE,NP_004449.1_EVE_snv_25206,196,5053,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004449.1_EVE_snv_25206.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004449.1_EVE_snv_25206.csv
NP_079385.2,EVE,NP_079385.2_EVE_snv_25220,521,5654,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_079385.2_EVE_snv_25220.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_079385.2_EVE_snv_25220.csv
NP_000302.1,EVE,NP_000302.1_EVE_snv_25230,151,1798,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000302.1_EVE_snv_25230.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000302.1_EVE_snv_25230.csv
NP_001010893.1,EVE,NP_001010893.1_EVE_snv_25232,268,3295,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001010893.1_EVE_snv_25232.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001010893.1_EVE_snv_25232.csv
NP_001034669.1,EVE,NP_001034669.1_EVE_snv_25240,407,4722,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001034669.1_EVE_snv_25240.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001034669.1_EVE_snv_25240.csv
NP_001152824.1,EVE,NP_001152824.1_EVE_snv_25242,116,1161,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001152824.1_EVE_snv_25242.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001152824.1_EVE_snv_25242.csv
NP_001070884.2,EVE,NP_001070884.2_EVE_snv_25244,334,2709,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001070884.2_EVE_snv_25244.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001070884.2_EVE_snv_25244.csv
NP_001003793.1,EVE,NP_001003793.1_EVE_snv_25249,256,3139,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001003793.1_EVE_snv_25249.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001003793.1_EVE_snv_25249.csv
NP_001004341.1,EVE,NP_001004341.1_EVE_snv_25253,263,2621,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001004341.1_EVE_snv_25253.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001004341.1_EVE_snv_25253.csv
NP_689699.3,EVE,NP_689699.3_EVE_snv_25256,873,4698,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_689699.3_EVE_snv_25256.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_689699.3_EVE_snv_25256.csv
NP_001097.2,EVE,NP_001097.2_EVE_snv_25258,283,3743,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001097.2_EVE_snv_25258.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001097.2_EVE_snv_25258.csv
NP_002515.1,EVE,NP_002515.1_EVE_snv_25262,69,1413,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002515.1_EVE_snv_25262.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002515.1_EVE_snv_25262.csv
NP_000421.1,EVE,NP_000421.1_EVE_snv_25264,161,3094,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000421.1_EVE_snv_25264.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000421.1_EVE_snv_25264.csv
NP_001036189.1,EVE,NP_001036189.1_EVE_snv_25268,348,3938,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001036189.1_EVE_snv_25268.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001036189.1_EVE_snv_25268.csv
NP_003042.3,EVE,NP_003042.3_EVE_snv_25270,247,3728,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003042.3_EVE_snv_25270.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003042.3_EVE_snv_25270.csv
NP_004749.2,EVE,NP_004749.2_EVE_snv_25276,1225,13860,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004749.2_EVE_snv_25276.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004749.2_EVE_snv_25276.csv
NP_003428.1,EVE,NP_003428.1_EVE_snv_25284,307,3920,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003428.1_EVE_snv_25284.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003428.1_EVE_snv_25284.csv
NP_699174.1,EVE,NP_699174.1_EVE_snv_25286,334,3143,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_699174.1_EVE_snv_25286.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_699174.1_EVE_snv_25286.csv
NP_443096.1,EVE,NP_443096.1_EVE_snv_25288,86,1380,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_443096.1_EVE_snv_25288.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_443096.1_EVE_snv_25288.csv
